Device Serial Number: ,64
Device firmware: ,2
Device PM slope: ,0.9325
Device PM offset: ,-390
Device vibration threshold: ,10

Time Zone: UTC ,-7
Time format:,MM/DD/YYYY 12H
Mission start date: ,08/29/2018 09:23:45 AM
Mission end date: ,08/29/2018 07:23:10 PM
Mission log rate: ,20, seconds
Number of sample taken: ,1753
Maximum 40 sample PM level:,1418
Minimum 40 sample PM level:,-2
Average active PM concentration:,464
Average PM concentration:,226

Time Stamp, PM, compliance
08/29/2018 11:56:20 AM,267,1
08/29/2018 11:56:41 AM,250,1
08/29/2018 11:57:01 AM,256,1
08/29/2018 11:57:22 AM,242,1
08/29/2018 11:57:42 AM,228,1
08/29/2018 11:58:03 AM,220,0
08/29/2018 11:58:23 AM,205,0
08/29/2018 11:58:44 AM,245,0
08/29/2018 11:59:04 AM,217,1
08/29/2018 11:59:25 AM,220,1
08/29/2018 11:59:45 AM,243,1
08/29/2018 12:00:06 PM,214,1
08/29/2018 12:00:26 PM,261,1
08/29/2018 12:00:47 PM,415,1
08/29/2018 12:01:07 PM,325,1
08/29/2018 12:01:28 PM,246,1
08/29/2018 12:01:48 PM,236,1
08/29/2018 12:02:09 PM,282,1
08/29/2018 12:02:29 PM,209,1
08/29/2018 12:02:50 PM,170,0
08/29/2018 12:03:11 PM,172,0
08/29/2018 12:03:31 PM,164,1
08/29/2018 12:03:52 PM,156,1
08/29/2018 12:04:12 PM,160,0
08/29/2018 12:04:33 PM,152,1
08/29/2018 12:04:53 PM,252,1
08/29/2018 12:05:14 PM,155,1
08/29/2018 12:05:34 PM,956,1
08/29/2018 12:05:55 PM,195,1
08/29/2018 12:06:15 PM,187,0
08/29/2018 12:06:36 PM,210,0
08/29/2018 12:06:56 PM,234,1
08/29/2018 12:07:17 PM,203,1
08/29/2018 12:07:37 PM,329,1
08/29/2018 12:07:58 PM,221,1
08/29/2018 12:08:18 PM,270,1
08/29/2018 12:08:39 PM,225,0
08/29/2018 12:09:00 PM,620,1
08/29/2018 12:09:20 PM,179,0
08/29/2018 12:09:41 PM,180,1
08/29/2018 12:10:01 PM,204,1
08/29/2018 12:10:22 PM,199,1
08/29/2018 12:10:42 PM,245,1
08/29/2018 12:11:03 PM,285,0
08/29/2018 12:11:23 PM,273,1
08/29/2018 12:11:44 PM,190,1
08/29/2018 12:12:04 PM,191,1
08/29/2018 12:12:25 PM,220,1
08/29/2018 12:12:45 PM,193,1
08/29/2018 12:13:06 PM,207,1
08/29/2018 12:13:26 PM,162,1
08/29/2018 12:13:47 PM,165,1
08/29/2018 12:14:07 PM,156,1
08/29/2018 12:14:28 PM,131,1
08/29/2018 12:14:49 PM,142,1
08/29/2018 12:15:09 PM,133,0
08/29/2018 12:15:30 PM,124,1
08/29/2018 12:15:50 PM,122,1
08/29/2018 12:16:11 PM,110,0
08/29/2018 12:16:31 PM,106,1
08/29/2018 12:16:52 PM,94,0
08/29/2018 12:17:12 PM,94,1
08/29/2018 12:17:33 PM,86,1
08/29/2018 12:17:53 PM,80,1
08/29/2018 12:18:14 PM,75,1
08/29/2018 12:18:34 PM,75,1
08/29/2018 12:18:55 PM,71,1
08/29/2018 12:19:15 PM,73,1
08/29/2018 12:19:36 PM,67,1
08/29/2018 12:19:56 PM,64,1
08/29/2018 12:20:17 PM,65,1
08/29/2018 12:20:37 PM,62,1
08/29/2018 12:20:58 PM,59,1
08/29/2018 12:21:19 PM,57,1
08/29/2018 12:21:39 PM,54,1
08/29/2018 12:22:00 PM,53,0
08/29/2018 12:22:20 PM,50,0
08/29/2018 12:22:41 PM,50,1
08/29/2018 12:23:01 PM,51,0
08/29/2018 12:23:22 PM,51,0
08/29/2018 12:23:42 PM,48,1
08/29/2018 12:24:03 PM,43,1
08/29/2018 12:24:23 PM,45,1
08/29/2018 12:24:44 PM,41,1
08/29/2018 12:25:04 PM,41,1
08/29/2018 12:25:25 PM,39,1
08/29/2018 12:25:45 PM,45,0
08/29/2018 12:26:06 PM,38,1
08/29/2018 12:26:26 PM,40,0
08/29/2018 12:26:47 PM,35,1
08/29/2018 12:27:08 PM,36,1
08/29/2018 12:27:28 PM,34,1
08/29/2018 12:27:49 PM,33,1
08/29/2018 12:28:09 PM,33,1
08/29/2018 12:28:30 PM,35,1
08/29/2018 12:28:50 PM,33,0
08/29/2018 12:29:11 PM,33,0
08/29/2018 12:29:31 PM,30,1
08/29/2018 12:29:52 PM,31,1
08/29/2018 12:30:12 PM,31,1
08/29/2018 12:30:33 PM,37,1
08/29/2018 12:30:53 PM,29,0
08/29/2018 12:31:14 PM,32,1
08/29/2018 12:31:34 PM,32,1
08/29/2018 12:31:55 PM,30,1
08/29/2018 12:32:15 PM,31,1
08/29/2018 12:32:36 PM,28,1
08/29/2018 12:32:56 PM,28,1
08/29/2018 12:33:17 PM,28,1
08/29/2018 12:33:38 PM,28,1
08/29/2018 12:33:58 PM,27,1
08/29/2018 12:34:19 PM,30,0
08/29/2018 12:34:39 PM,26,1
08/29/2018 12:35:00 PM,29,1
08/29/2018 12:35:20 PM,25,0
08/29/2018 12:35:41 PM,26,0
08/29/2018 12:36:01 PM,25,1
08/29/2018 12:36:22 PM,26,1
08/29/2018 12:36:42 PM,26,1
08/29/2018 12:37:03 PM,25,0
08/29/2018 12:37:23 PM,23,1
08/29/2018 12:37:44 PM,25,1
08/29/2018 12:38:04 PM,24,1
08/29/2018 12:38:25 PM,22,1
08/29/2018 12:38:45 PM,20,1
08/29/2018 12:39:06 PM,24,1
08/29/2018 12:39:27 PM,23,0
08/29/2018 12:39:47 PM,24,1
08/29/2018 12:40:08 PM,22,1
08/29/2018 12:40:28 PM,22,1
08/29/2018 12:40:49 PM,23,1
08/29/2018 12:41:09 PM,22,0
08/29/2018 12:41:30 PM,20,0
08/29/2018 12:41:50 PM,21,1
08/29/2018 12:42:11 PM,22,1
08/29/2018 12:42:31 PM,23,1
08/29/2018 12:42:52 PM,22,0
08/29/2018 12:43:12 PM,20,1
08/29/2018 12:43:33 PM,22,0
08/29/2018 12:43:53 PM,21,1
08/29/2018 12:44:14 PM,22,1
08/29/2018 12:44:34 PM,21,1
08/29/2018 12:44:55 PM,21,1
08/29/2018 12:45:15 PM,23,1
08/29/2018 12:45:36 PM,21,1
08/29/2018 12:45:57 PM,19,0
08/29/2018 12:46:17 PM,21,1
08/29/2018 12:46:38 PM,21,1
08/29/2018 12:46:58 PM,18,1
08/29/2018 12:47:19 PM,20,1
08/29/2018 12:47:39 PM,18,1
08/29/2018 12:48:00 PM,26,0
08/29/2018 12:48:20 PM,364,1
