Device Serial Number: ,61
Device firmware: ,2
Device PM slope: ,0.9516
Device PM offset: ,-169
Device vibration threshold: ,10

Time Zone: UTC ,-7
Time format:,MM/DD/YYYY 12H
Mission start date: ,08/29/2018 09:25:55 AM
Mission end date: ,08/29/2018 07:33:12 PM
Mission log rate: ,20, seconds
Number of sample taken: ,1777
Maximum 40 sample PM level:,1919
Minimum 40 sample PM level:,10
Average active PM concentration:,600
Average PM concentration:,455

Time Stamp, PM, compliance
08/29/2018 12:26:47 PM,91,0
08/29/2018 12:27:08 PM,90,0
08/29/2018 12:27:28 PM,90,0
08/29/2018 12:27:49 PM,89,0
08/29/2018 12:28:10 PM,89,0
08/29/2018 12:28:30 PM,86,0
08/29/2018 12:28:51 PM,87,0
08/29/2018 12:29:11 PM,89,0
08/29/2018 12:29:32 PM,90,0
08/29/2018 12:29:52 PM,86,0
08/29/2018 12:30:13 PM,86,0
08/29/2018 12:30:33 PM,82,0
08/29/2018 12:30:54 PM,82,0
08/29/2018 12:31:14 PM,85,0
08/29/2018 12:31:35 PM,83,0
08/29/2018 12:31:55 PM,82,0
08/29/2018 12:32:16 PM,80,0
08/29/2018 12:32:36 PM,80,0
08/29/2018 12:32:57 PM,82,0
08/29/2018 12:33:17 PM,80,0
08/29/2018 12:33:38 PM,80,0
08/29/2018 12:33:58 PM,82,0
08/29/2018 12:34:19 PM,80,0
08/29/2018 12:34:39 PM,81,0
08/29/2018 12:35:00 PM,80,0
08/29/2018 12:35:20 PM,79,0
08/29/2018 12:35:41 PM,78,0
08/29/2018 12:36:01 PM,78,0
08/29/2018 12:36:22 PM,78,0
08/29/2018 12:36:42 PM,78,0
08/29/2018 12:37:03 PM,78,0
08/29/2018 12:37:23 PM,78,0
08/29/2018 12:37:44 PM,78,1
08/29/2018 12:38:04 PM,78,1
08/29/2018 12:38:25 PM,77,0
08/29/2018 12:38:46 PM,78,0
08/29/2018 12:39:06 PM,77,0
08/29/2018 12:39:27 PM,78,0
08/29/2018 12:39:47 PM,75,0
08/29/2018 12:40:08 PM,76,0
08/29/2018 12:40:28 PM,78,0
08/29/2018 12:40:49 PM,74,1
08/29/2018 12:41:09 PM,75,0
08/29/2018 12:41:30 PM,77,1
08/29/2018 12:41:50 PM,73,1
08/29/2018 12:42:11 PM,79,0
08/29/2018 12:42:31 PM,74,0
08/29/2018 12:42:52 PM,75,0
08/29/2018 12:43:12 PM,75,1
08/29/2018 12:43:33 PM,75,1
08/29/2018 12:43:53 PM,75,0
08/29/2018 12:44:14 PM,75,0
08/29/2018 12:44:34 PM,74,1
08/29/2018 12:44:55 PM,73,1
08/29/2018 12:45:15 PM,74,0
08/29/2018 12:45:36 PM,75,1
08/29/2018 12:45:56 PM,75,1
